Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neg,9999,book01b.jpg,9412_people_sad.jpg,3,52,red,NT_neg,TNT_scanner,no,9999,52,75,39,27,one,NT,40
neu,9999,hinge.jpg,neutral_582.jpg,3,30,green,T_neu,TNT_scanner,no,54,9999,53,29,27,one,T,41
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,27,one,None,42
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,3,61,green,T_neg,TNT_scanner,no,9999,61,84,48,27,one,T,43
neg,9999,mirror.jpg,2981_animal_disgust.jpg,3,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,27,one,NT,44
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,27,one,None,45
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,27,one,NT,46
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,27,one,T,47
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,4,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,27,one,NT,48
neu,37,bottlecap.jpg,neutral_134.jpg,4,9999,green,T_neu,TNT_scanner,no,37,9999,12,12,27,one,T,49
neu,28,belt02a.jpg,neutral_293.jpg,4,9999,green,T_neu,TNT_scanner,no,28,9999,3,3,27,one,T,50
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,27,one,None,51
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,4,50,red,NT_neg,TNT_scanner,no,9999,50,73,37,27,one,NT,52
neg,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,27,one,NT,53
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,4,51,green,T_neg,TNT_scanner,no,9999,51,74,38,27,one,T,54
neu,34,lock03a.jpg,neutral_659.jpg,4,9999,red,NT_neu,TNT_scanner,no,34,9999,9,9,27,one,NT,55
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,4,53,green,T_neg,TNT_scanner,no,9999,53,76,40,27,one,T,56
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,27,one,None,57
neu,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,green,T_neu,TNT_scanner,no,53,9999,52,28,27,one,T,58
neg,55,safetypin.jpg,8480_people_fear.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,27,one,T,59
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,4,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,27,one,NT,60
neu,31,negativefilm.jpg,neutral_192.jpg,4,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,27,one,NT,61
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,27,one,None,62
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,green,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,27,one,T,63
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,red,TnegFILLER,TNT_scanner,yes,74,999,98,filler,27,one,NT,64
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,green,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,27,two,T,65
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,27,two,NT,66
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,27,two,None,67
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,26,25,13,27,two,T,68
neu,9999,bow04.jpg,neutral_128.jpg,1,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,27,two,NT,69
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,27,two,None,70
neg,9999,mirror.jpg,2981_animal_disgust.jpg,1,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,27,two,NT,71
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,27,two,NT,72
neu,35,chessboard.jpg,neutral_227.jpg,1,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,27,two,T,73
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,28,27,15,27,two,T,74
neu,28,belt02a.jpg,neutral_293.jpg,1,9999,green,T_neu,TNT_scanner,no,28,9999,3,3,27,two,T,75
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,27,two,None,76
neu,9999,pylon.jpg,neutral_065.jpg,1,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,27,two,NT,77
neg,55,safetypin.jpg,8480_people_fear.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,31,30,18,27,two,NT,78
neu,36,chair.jpg,neutral_144.jpg,1,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,27,two,T,79
neu,31,negativefilm.jpg,neutral_192.jpg,1,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,27,two,NT,80
neg,9999,book01b.jpg,9412_people_sad.jpg,1,52,green,T_neg,TNT_scanner,no,9999,52,75,39,27,two,T,81
neu,9999,battery02b.jpg,neutral_509.jpg,2,31,green,T_neu,TNT_scanner,no,55,9999,54,30,27,two,T,82
neu,33,fan.jpg,neutral_706.jpg,2,9999,green,T_neu,TNT_scanner,no,33,9999,8,8,27,two,T,83
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,27,two,None,84
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,36,35,23,27,two,NT,85
neu,9999,binder03b.jpg,neutral_512.jpg,2,33,red,NT_neu,TNT_scanner,no,57,9999,56,32,27,two,NT,86
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,35,34,22,27,two,NT,87
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,33,32,20,27,two,T,88
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,27,two,None,89
neg,9999,hanger02a.jpg,People_077_vfear.jpg,2,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,27,two,NT,90
neg,54,box01.jpg,2900.1_people_crying.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,27,two,T,91
neu,9999,shirt01.jpg,neutral_007.jpg,2,28,red,NT_neu,TNT_scanner,no,52,9999,51,27,27,two,NT,92
neu,9999,cup01.jpg,neutral_195.jpg,2,35,green,T_neu,TNT_scanner,no,59,9999,58,34,27,two,T,93
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,2,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,27,two,NT,94
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,2,50,green,T_neg,TNT_scanner,no,9999,50,73,37,27,two,T,95
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,27,two,None,96
neu,29,toothbrush03b.jpg,neutral_390.jpg,3,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,27,two,T,97
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,27,26,14,27,two,NT,98
neu,9999,hinge.jpg,neutral_582.jpg,3,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,27,two,NT,99
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,green,T_neg,TNT_scanner,no,9999,54,77,41,27,two,T,100
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,27,two,None,101
neu,32,ring01.jpg,neutral_226.jpg,3,9999,red,NT_neu,TNT_scanner,no,32,9999,7,7,27,two,NT,102
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,27,two,T,103
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,3,56,red,NT_neg,TNT_scanner,no,9999,56,79,43,27,two,NT,104
neg,58,globe.jpg,People_201_vsadterror.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,34,33,21,27,two,T,105
neg,53,calculator01.jpg,6520_people_fear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,29,28,16,27,two,T,106
neu,9999,birdie.jpg,neutral_614.jpg,3,37,green,T_neu,TNT_scanner,no,61,9999,60,36,27,two,T,107
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,27,two,None,108
neu,9999,watch02a.jpg,neutral_380.jpg,3,32,red,NT_neu,TNT_scanner,no,56,9999,55,31,27,two,NT,109
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,27,two,None,110
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,3,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,27,two,NT,111
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,32,31,19,27,two,NT,112
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,4,51,green,T_neg,TNT_scanner,no,9999,51,74,38,27,two,T,113
neu,30,radio02.jpg,neutral_331.jpg,4,9999,red,NT_neu,TNT_scanner,no,30,9999,5,5,27,two,NT,114
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,4,61,red,NT_neg,TNT_scanner,no,9999,61,84,48,27,two,NT,115
neg,61,wallet04.jpg,People_140_hsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,27,two,T,116
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,27,two,None,117
neu,9999,lifejacket.jpg,neutral_247.jpg,4,36,green,T_neu,TNT_scanner,no,60,9999,59,35,27,two,T,118
neu,26,hat03b.jpg,neutral_017.jpg,4,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,27,two,NT,119
neu,34,lock03a.jpg,neutral_659.jpg,4,9999,red,NT_neu,TNT_scanner,no,34,9999,9,9,27,two,NT,120
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,4,57,red,NT_neg,TNT_scanner,no,9999,57,80,44,27,two,NT,121
neu,37,bottlecap.jpg,neutral_134.jpg,4,9999,green,T_neu,TNT_scanner,no,37,9999,12,12,27,two,T,122
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,4,53,green,T_neg,TNT_scanner,no,9999,53,76,40,27,two,T,123
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,27,two,None,124
neu,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,green,T_neu,TNT_scanner,no,53,9999,52,28,27,two,T,125
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,27,two,None,126
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,27,two,NT,127
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,TnegFILLER,TNT_scanner,yes,74,999,98,filler,27,two,T,128
